,presupuesto,acciones,estado,valor,pred,dif
2018-01-12,2.0400000000343734,3661.0,1,9.58,9.464446,1.0
2018-01-16,2.0400000000343734,3661.0,0,9.17,9.577994,1.0
2018-01-17,33317.140000000036,0,-1,9.1,9.681558,-1.0
2018-01-18,33317.140000000036,0,0,9.07,9.509019,-1.0
2018-01-19,33317.140000000036,0,0,9.25,9.368912,-1.0
2018-01-22,7.170000000036586,3697.0,1,9.01,9.263234,1.0
2018-01-23,33317.140000000036,0,-1,9.01,9.270714,-1.0
2018-01-24,33317.140000000036,0,0,8.96,9.118352,-1.0
2018-01-25,0.12000000003347111,4093.0,1,8.14,9.066421,1.0
2018-01-26,34053.880000000034,0,-1,8.32,9.090588,-1.0
2018-01-29,34053.880000000034,0,0,8.34,8.801998,-1.0
2018-01-30,34053.880000000034,0,0,8.23,8.7398615,-1.0
2018-01-31,34053.880000000034,0,0,8.04,8.717319,-1.0
2018-02-01,34053.880000000034,0,0,8.04,8.650107,-1.0
2018-02-02,34053.880000000034,0,0,7.555,8.528426,-1.0
2018-02-05,34053.880000000034,0,0,6.87,8.436791,-1.0
2018-02-06,34053.880000000034,0,0,6.915,8.154434,-1.0
2018-02-07,34053.880000000034,0,0,7.17,7.667717,-1.0
2018-02-08,34053.880000000034,0,0,6.77,7.5013113,-1.0
2018-02-09,34053.880000000034,0,0,6.99,7.4765687,-1.0
2018-02-12,34053.880000000034,0,0,7.01,7.317476,-1.0
2018-02-13,5.430000000034975,4885.0,1,6.97,7.271425,1.0
2018-02-14,5.430000000034975,4885.0,0,7.4,7.316611,1.0
2018-02-15,5.430000000034975,4885.0,0,7.48,7.3358674,1.0
2018-02-16,5.430000000034975,4885.0,0,9.05,7.459941,1.0
2018-02-20,5.430000000034975,4885.0,0,8.74,7.4851913,1.0
2018-02-21,5.430000000034975,4885.0,0,8.83,7.9814363,1.0
2018-02-22,5.430000000034975,4885.0,0,8.87,8.292978,1.0
2018-02-23,5.430000000034975,4885.0,0,9.44,8.493575,1.0
2018-02-26,5.430000000034975,4885.0,0,9.66,8.724936,1.0
2018-02-27,5.430000000034975,4885.0,0,9.46,8.995435,1.0
2018-02-28,5.430000000034975,4885.0,0,9.34,9.196583,1.0
2018-03-01,5.430000000034975,4885.0,0,9.29,9.242503,1.0
2018-03-02,47341.08000000003,0,-1,9.69,9.246027,-1.0
2018-03-05,7.5400000000281295,4786.0,1,9.89,9.194232,1.0
2018-03-06,7.5400000000281295,4786.0,0,9.84,9.483175,1.0
2018-03-07,7.5400000000281295,4786.0,0,10.05,9.859271,1.0
2018-03-08,7.5400000000281295,4786.0,0,10.11,10.105837,1.0
2018-03-09,7.5400000000281295,4786.0,0,10.24,10.236119,1.0
2018-03-12,7.5400000000281295,4786.0,0,10.44,10.4560375,1.0
2018-03-13,7.5400000000281295,4786.0,0,10.44,10.509282,1.0
2018-03-14,7.5400000000281295,4786.0,0,10.46,10.640382,1.0
2018-03-15,7.5400000000281295,4786.0,0,10.36,10.788135,1.0
2018-03-16,7.5400000000281295,4786.0,0,10.08,10.79765,1.0
2018-03-19,48250.42000000003,0,-1,10.08,10.819091,-1.0
2018-03-20,48250.42000000003,0,0,9.94,10.098256,-1.0
2018-03-21,48250.42000000003,0,0,10.38,10.095647,-1.0
2018-03-22,6.750000000029942,4547.0,1,10.61,9.957187,1.0
2018-03-23,6.750000000029942,4547.0,0,10.25,10.248733,1.0
2018-03-26,48432.30000000003,0,-1,10.65,10.33442,-1.0
