,presupuesto,acciones,estado,valor,pred,dif
2017-10-11,4.154498601736876,2093.0,1,61.36,58.209553,1.0
2017-10-12,129874.80449860173,0,-1,62.05,58.50018,-1.0
2017-10-13,18.724498601737565,2126.0,1,61.08,58.149296,1.0
2017-10-16,130725.20449860173,0,-1,61.48,58.80885,-1.0
2017-10-17,130725.20449860173,0,0,61.66,58.514126,-1.0
2017-10-18,130725.20449860173,0,0,61.5,58.502422,-1.0
2017-10-19,50.284498601723925,2108.0,1,61.99,57.709126,1.0
2017-10-20,50.284498601723925,2108.0,0,62.63,58.198322,1.0
2017-10-23,50.284498601723925,2108.0,0,61.46,58.474335,1.0
2017-10-24,132285.1244986017,0,-1,62.73,59.93491,-1.0
2017-10-25,132285.1244986017,0,0,61.81,59.258972,-1.0
2017-10-26,132285.1244986017,0,0,62.06,59.081215,-1.0
2017-10-27,132285.1244986017,0,0,64.14,58.13457,-1.0
2017-10-30,52.624498601717576,2025.0,1,65.3,57.730892,1.0
2017-10-31,52.624498601717576,2025.0,0,65.49,59.668808,1.0
2017-11-01,52.624498601717576,2025.0,0,65.33,60.271267,1.0
2017-11-02,132588.8744986017,0,-1,65.45,61.314636,-1.0
2017-11-03,58.47449860170586,2097.0,1,63.2,60.714363,1.0
2017-11-06,127702.8644986017,0,-1,60.87,61.090694,-1.0
2017-11-07,127702.8644986017,0,0,60.96,60.78477,-1.0
2017-11-09,6.5944986016979215,2017.0,1,63.31,58.907635,1.0
2017-11-10,6.5944986016979215,2017.0,0,63.0,58.957714,1.0
2017-11-13,6.5944986016979215,2017.0,0,63.62,59.779118,1.0
2017-11-14,6.5944986016979215,2017.0,0,64.03,60.364117,1.0
2017-11-15,6.5944986016979215,2017.0,0,62.89,60.54868,1.0
2017-11-16,129356.80449860169,0,-1,64.13,60.790905,-1.0
2017-11-17,3.004498601701755,2018.0,1,64.1,60.152935,1.0
2017-11-20,129013.7444986017,0,-1,63.93,60.660984,-1.0
2017-11-21,13.744498601707164,2000.0,1,64.5,60.424892,1.0
2017-11-22,130293.7444986017,0,-1,65.14,61.438488,-1.0
2017-11-24,16.55449860170492,1973.0,1,66.03,61.03364,1.0
2017-11-27,16.55449860170492,1973.0,0,65.74,62.0064,1.0
2017-11-28,130175.3644986017,0,-1,65.97,62.281048,-1.0
2017-11-29,16.374498601706684,2099.0,1,62.01,61.079285,1.0
2017-11-30,130993.9744986017,0,-1,62.4,61.225536,-1.0
2017-12-01,10.534498601701287,2114.0,1,61.96,59.005077,1.0
2017-12-04,123890.93449860171,0,-1,58.6,59.15559,-1.0
2017-12-05,123890.93449860171,0,0,59.55,58.483616,-1.0
2017-12-06,21.684498601709493,2039.0,1,60.75,57.610146,1.0
2017-12-07,21.684498601709493,2039.0,0,61.57,59.1133,1.0
2017-12-08,127316.45449860171,0,-1,62.43,59.25129,-1.0
2017-12-11,28.90449860171013,2015.0,1,63.17,58.568188,1.0
2017-12-12,28.90449860171013,2015.0,0,64.4,59.48805,1.0
2017-12-13,28.90449860171013,2015.0,0,64.6,59.66991,1.0
2017-12-14,28.90449860171013,2015.0,0,65.03,60.1992,1.0
2017-12-15,134489.85449860172,0,-1,66.73,61.102432,-1.0
2017-12-18,27.484498601711877,2037.0,1,66.01,60.667316,1.0
2017-12-19,132228.78449860172,0,-1,64.9,61.938778,-1.0
2017-12-20,132228.78449860172,0,0,64.38,61.779285,-1.0
2017-12-21,132228.78449860172,0,0,65.08,61.247814,-1.0
2017-12-22,47.79449860170483,2049.0,1,64.51,60.517315,1.0
2017-12-26,130056.84449860171,0,-1,63.45,60.67722,-1.0
2017-12-27,130056.84449860171,0,0,63.34,60.612865,-1.0
2017-12-28,23.4444986017159,2051.0,1,63.4,59.407394,1.0
2017-12-29,129892.76449860173,0,-1,63.32,61.19621,-1.0
2018-01-02,50.8744986017212,2019.0,1,64.31,60.310284,1.0
